gene,baseMean,log2FoldChange,Direction,Endogenous_Promoter,Exogenous_Promoter
Kmt2e,4289.938893,0.724866453,UP,FALSE,TRUE
Knl1,7374.104081,-0.612613119,DOWN,TRUE,TRUE
Knstrn,3465.453149,-0.785419605,DOWN,TRUE,FALSE
Kpna2,12498.09581,-0.694114833,DOWN,TRUE,TRUE
Kremen1,2727.296809,-1.315350296,DOWN,TRUE,TRUE
Krr1,1915.241004,-0.578977409,DOWN,TRUE,TRUE
Kxd1,876.1519075,-0.514224682,DOWN,TRUE,FALSE
L2hgdh,793.1526942,-0.846344684,DOWN,TRUE,TRUE
Lactb2,1752.090822,-0.655372976,DOWN,FALSE,TRUE
Lamc1,11354.2642,1.080210208,UP,TRUE,TRUE
Lamp1,13109.02328,0.536980688,UP,TRUE,FALSE
Lamtor3,1519.789013,-0.724178099,DOWN,TRUE,FALSE
Lamtor4,710.5740818,-0.804063045,DOWN,TRUE,TRUE
Large1,2390.418691,1.105480212,UP,TRUE,TRUE
Larp1,6713.810256,0.712692197,UP,TRUE,TRUE
Larp7,1707.720822,-0.653181878,DOWN,TRUE,TRUE
Lasp1,3364.754197,0.542939614,UP,FALSE,TRUE
Layn,506.1786445,1.143977547,UP,FALSE,TRUE
Lbr,3353.45531,-0.989071446,DOWN,TRUE,TRUE
Lca5l,75.02334875,0.643384742,UP,TRUE,TRUE
Lcmt1,659.5691797,-0.588247673,DOWN,TRUE,TRUE
Lcorl,5608.370769,-0.651061311,DOWN,TRUE,TRUE
Ldb1,2174.177337,0.751645529,UP,TRUE,TRUE
Ldha,19604.67686,-1.157946903,DOWN,TRUE,TRUE
Ldhb,2850.86898,-0.563532424,DOWN,TRUE,FALSE
Ldlrad4,470.2306675,-1.799474579,DOWN,TRUE,TRUE
Leprot,1383.273068,-0.58961453,DOWN,TRUE,TRUE
Lfng,2376.806946,0.769652093,UP,TRUE,TRUE
Lgals3bp,2962.446316,4.550680136,UP,FALSE,TRUE
Lgals8,848.6214087,0.574217672,UP,TRUE,TRUE
Lgalsl,2723.264452,-1.218251335,DOWN,FALSE,TRUE
Lgr5,775.0827573,-1.521265163,DOWN,TRUE,TRUE
Lhfpl2,234.0371048,0.889791377,UP,FALSE,TRUE
Lhfpl3,773.9138699,-0.562902616,DOWN,FALSE,TRUE
Lhpp,620.323318,-0.58163305,DOWN,TRUE,TRUE
Lhx2,360.6293273,0.903616074,UP,TRUE,TRUE
Lif,180.0165707,1.016789887,UP,TRUE,FALSE
Lima1,2227.785979,-0.663745357,DOWN,TRUE,TRUE
Limd1,6275.570629,-0.504893881,DOWN,TRUE,TRUE
Limd2,661.0241445,-0.506976832,DOWN,FALSE,TRUE
Lims1,8276.091211,-0.619938306,DOWN,TRUE,TRUE
Lin7c,9526.353106,-0.620534544,DOWN,FALSE,TRUE
Lingo1,171.267757,0.751586823,UP,TRUE,FALSE
Lipa,458.4420553,0.573249827,UP,TRUE,TRUE
Llph,304.1219144,-0.820540831,DOWN,TRUE,FALSE
Lman1,4886.028445,-0.738692054,DOWN,TRUE,TRUE
Lmbr1,882.1426308,0.549618249,UP,TRUE,TRUE
Lmcd1,124.3978978,-0.701490308,DOWN,FALSE,TRUE
Lmf2,1455.346727,1.099233091,UP,TRUE,FALSE
Lmln,384.3661091,0.611877577,UP,TRUE,TRUE
Lmna,851.1298789,0.627817327,UP,TRUE,TRUE
Lmo7,191.8466736,-0.531540428,DOWN,FALSE,TRUE
Lmtk3,312.6759164,1.238067489,UP,TRUE,TRUE
Lncpint,112.1781653,0.798475942,UP,TRUE,TRUE
Lockd,443.6610335,-0.503758231,DOWN,TRUE,TRUE
Lpcat4,300.9372481,0.789947935,UP,TRUE,FALSE
Lpo,919.1065666,2.218600862,UP,TRUE,TRUE
Lpp,1614.614251,0.604481161,UP,TRUE,TRUE
Lrch1,778.6020198,0.525121883,UP,TRUE,TRUE
Lrig1,9326.051441,0.585444614,UP,TRUE,TRUE
Lrp1,7945.516835,2.073854496,UP,TRUE,TRUE
Lrp10,1508.855261,1.097607014,UP,TRUE,FALSE
Lrp1b,879.228757,1.253401217,UP,TRUE,TRUE
Lrp2,491.1514261,2.108967985,UP,FALSE,TRUE
Lrp4,4747.928089,0.746405437,UP,FALSE,TRUE
Lrrc28,1199.333329,0.83229754,UP,TRUE,TRUE
Lrrc4,751.037999,0.805606146,UP,TRUE,TRUE
Lrrc75b,145.298844,3.130209792,UP,TRUE,TRUE
Lrrc8a,597.3517131,0.594192905,UP,TRUE,FALSE
Lrrc8c,2439.330145,1.168922622,UP,TRUE,FALSE
Lrrk1,968.7208541,1.553207496,UP,TRUE,TRUE
Lrrk2,536.1797298,0.506262622,UP,FALSE,TRUE
Lrrn2,639.4422398,0.882135618,UP,TRUE,FALSE
Lrrn3,1178.086113,0.565345179,UP,TRUE,TRUE
Lrrtm3,124.5365482,-1.841763594,DOWN,TRUE,TRUE
Lsm10,491.0827089,-0.543830338,DOWN,TRUE,TRUE
Lsm4,2959.865153,-0.626338595,DOWN,TRUE,TRUE
Lsm6,2373.501934,-0.700822234,DOWN,TRUE,TRUE
Lss,2636.531941,-1.421507673,DOWN,TRUE,TRUE
Lta4h,2754.03654,-0.854932958,DOWN,TRUE,TRUE
Ltbp1,785.5490427,-0.811270669,DOWN,TRUE,TRUE
Ltbp3,1038.031299,0.995392824,UP,TRUE,TRUE
Ltbp4,259.4933665,0.867181262,UP,TRUE,TRUE
Lurap1,631.9203138,0.958908121,UP,FALSE,TRUE
Lyar,567.7885517,-0.944536864,DOWN,FALSE,TRUE
Lynx1,585.424267,4.178489949,UP,TRUE,TRUE
Lypd1,267.0448839,0.786422838,UP,FALSE,TRUE
Lypd6,379.6239875,0.950196735,UP,TRUE,TRUE
Lypla1,1606.272899,-0.605671729,DOWN,TRUE,TRUE
Lyrm2,200.053134,-0.687994081,DOWN,TRUE,TRUE
Lysmd3,647.4255546,-0.701933683,DOWN,TRUE,TRUE
Macf1,28030.29447,0.997946878,UP,TRUE,TRUE
Macrod1,89.86170061,0.566290006,UP,TRUE,TRUE
Mad2l1,4470.41362,-0.819719992,DOWN,TRUE,TRUE
Madd,584.290807,1.035088725,UP,TRUE,TRUE
Maf,2962.249097,1.382902638,UP,TRUE,TRUE
Mafb,145.8245945,0.856809355,UP,FALSE,TRUE
Maff,293.5524181,-0.715006278,DOWN,TRUE,TRUE
Magoh,1156.473312,-1.192236805,DOWN,TRUE,TRUE
Malat1,519946.3274,0.584667763,UP,TRUE,FALSE
Mamdc2,2989.944243,1.063965363,UP,FALSE,TRUE
Mamld1,988.5768177,1.458216262,UP,FALSE,TRUE
Man1c1,411.0256574,1.077556883,UP,TRUE,TRUE
Man2b1,878.9549517,0.734472611,UP,TRUE,TRUE
Maneal,221.7575232,0.908893679,UP,FALSE,TRUE
Map1a,2198.812191,1.770897513,UP,TRUE,TRUE
Map1b,6889.687914,1.145273896,UP,TRUE,TRUE
Map1s,1065.327844,0.773083756,UP,TRUE,FALSE
Map2k3os,67.07883358,-1.175654704,DOWN,TRUE,TRUE
Map2k6,527.75086,-0.980383362,DOWN,TRUE,TRUE
Map3k1,1964.815626,-1.002796731,DOWN,TRUE,FALSE
Map3k20,5847.841476,0.57849621,UP,TRUE,TRUE
Map3k5,342.3568566,-0.906964497,DOWN,FALSE,TRUE
Map4,8801.849357,1.068051591,UP,TRUE,TRUE
Map7d1,2341.017254,0.683748369,UP,TRUE,TRUE
Map7d2,552.8930279,-0.539436161,DOWN,FALSE,TRUE
Mapk10,711.8772857,1.866777338,UP,TRUE,FALSE
Mapk4,1170.237363,-0.568457387,DOWN,TRUE,TRUE
Mapk8ip1,1366.874999,1.060361019,UP,TRUE,TRUE
Mapkapk3,247.326363,2.001688296,UP,TRUE,TRUE
Mapkbp1,1032.85954,0.754392896,UP,TRUE,TRUE
Mapre3,392.4852936,1.234656423,UP,FALSE,TRUE
Marcks,39341.26674,0.727549925,UP,TRUE,TRUE
Mark2,1598.23607,0.820878656,UP,TRUE,TRUE
Mark4,1114.051425,1.213824502,UP,TRUE,FALSE
Mast2,4010.824661,0.594699477,UP,TRUE,TRUE
Matr3,9642.329001,-0.501974673,DOWN,TRUE,TRUE
Mbd6,324.5051701,1.509229449,UP,TRUE,FALSE
Mbnl1,8730.021777,-0.508575385,DOWN,TRUE,TRUE
Mcc,7488.31842,0.624215071,UP,TRUE,TRUE
Mcf2l,115.1745495,1.095292997,UP,TRUE,TRUE
Mcm8,741.2004054,-0.577519071,DOWN,TRUE,FALSE
Mcoln1,965.6884311,0.537695496,UP,TRUE,TRUE
Mcrs1,2295.365617,-0.682766903,DOWN,TRUE,TRUE
Mctp1,234.8692746,3.107929373,UP,FALSE,TRUE
Mdc1,3587.953971,0.550862618,UP,TRUE,TRUE
Mdga1,288.1098257,1.905928784,UP,TRUE,TRUE
Mdga2,4457.655453,0.673387342,UP,TRUE,TRUE
Mdh1,6612.528065,-0.665545547,DOWN,TRUE,TRUE
Mdm2,3856.033502,0.567053405,UP,TRUE,FALSE
Mdp1,625.6793712,-0.637183243,DOWN,TRUE,TRUE
Me3,211.0197132,1.737827549,UP,FALSE,TRUE
Meak7,216.0968797,0.890881683,UP,TRUE,TRUE
Mecp2,129205.7047,6.675400956,UP,TRUE,TRUE
Med11,420.3278565,-0.720806801,DOWN,TRUE,TRUE
Med12,1945.662864,0.612980864,UP,TRUE,TRUE
Med13l,2680.606661,0.682487671,UP,TRUE,TRUE
Med15,1090.786198,0.916009859,UP,TRUE,FALSE
Med21,1149.823828,-0.944049782,DOWN,TRUE,TRUE
Med25,2953.821268,1.185693566,UP,TRUE,TRUE
Med26,307.2683326,0.522128506,UP,TRUE,TRUE
Med30,699.6417576,-0.753449628,DOWN,FALSE,TRUE
Med31,441.0806765,-0.631172674,DOWN,TRUE,FALSE
Med4,927.2243682,-0.708930801,DOWN,FALSE,TRUE
Med6,501.5177188,-0.723119075,DOWN,TRUE,TRUE
Mef2c,2203.45283,-0.729553934,DOWN,TRUE,FALSE
Mef2d,1643.102496,0.668907443,UP,TRUE,TRUE
Megf10,567.3128964,0.784059046,UP,TRUE,TRUE
Megf11,952.4179723,1.967374923,UP,TRUE,TRUE
Megf8,2256.627923,0.955679223,UP,TRUE,TRUE
Megf9,4201.049184,0.536402896,UP,TRUE,TRUE
Meis1,2853.994935,0.601364657,UP,TRUE,TRUE
Mest,6800.266197,-1.251551217,DOWN,TRUE,TRUE
Metrn,2456.997182,0.7907414,UP,TRUE,FALSE
Mettl22,302.2050239,-0.620182563,DOWN,TRUE,TRUE
Mettl5,219.9590292,-1.022518536,DOWN,TRUE,FALSE
Mettl8,608.1795978,-0.581537828,DOWN,TRUE,FALSE
Mex3a,2047.719031,0.608844302,UP,TRUE,FALSE
Mfap3l,2549.697761,0.68935892,UP,TRUE,TRUE
Mfn2,2783.575645,0.510126434,UP,TRUE,TRUE
Mfsd14a,1184.207931,-0.633639807,DOWN,TRUE,TRUE
Mgmt,139.7676689,1.756253269,UP,TRUE,TRUE
Mgrn1,2281.349067,0.56712808,UP,TRUE,FALSE
Mical1,336.9466166,-0.661240996,DOWN,TRUE,TRUE
Mical2,1146.181477,-1.101190991,DOWN,TRUE,TRUE
Micall1,519.2393784,1.040856965,UP,FALSE,TRUE
Micos10,2554.473951,-0.791268745,DOWN,TRUE,TRUE
Micos13,710.3993201,-0.739019861,DOWN,TRUE,TRUE
Midn,3869.42972,0.705021033,UP,TRUE,TRUE
Mien1,94.22552924,-0.737832353,DOWN,TRUE,TRUE
Mif,4017.541667,-1.045350015,DOWN,FALSE,TRUE
Miga2,995.3056965,0.873704611,UP,TRUE,TRUE
Mink1,758.9005759,1.005375956,UP,TRUE,TRUE
Mir1894,147.2996428,-0.973760134,DOWN,TRUE,FALSE
Mis18a,689.4788764,-1.003299163,DOWN,TRUE,TRUE
Mitf,318.2767523,0.800645275,UP,TRUE,FALSE
Mlc1,14359.11608,0.70740196,UP,TRUE,TRUE
Mllt1,1857.763096,0.701415473,UP,TRUE,FALSE
Mllt6,1379.141016,0.880661047,UP,TRUE,FALSE
Mlx,1026.951276,-0.590426741,DOWN,TRUE,TRUE
Mlxip,631.2182091,0.626152447,UP,TRUE,TRUE
Mmp17,154.1812731,-0.798723867,DOWN,TRUE,TRUE
Mmp2,60.74757342,2.099643314,UP,TRUE,TRUE
Mmp28,85.28827258,2.822694106,UP,TRUE,FALSE
Mn1,239.0433741,1.992764106,UP,TRUE,TRUE
Mnt,467.7011513,0.805665999,UP,TRUE,TRUE
Mob3c,299.6264563,0.596520331,UP,FALSE,TRUE
Mospd3,347.0438844,0.72881973,UP,TRUE,TRUE
Mpc1,530.0340841,-0.547154126,DOWN,TRUE,TRUE
Mpc2,584.1320185,-0.641633191,DOWN,TRUE,TRUE
Mphosph10,1002.85877,-0.696549749,DOWN,TRUE,TRUE
Mphosph6,983.1438861,-0.981972005,DOWN,TRUE,TRUE
Mpp2,225.887852,1.106673477,UP,FALSE,TRUE
Mpped2,708.4534249,-0.603289431,DOWN,TRUE,TRUE
Mprip,6458.728597,0.707166979,UP,TRUE,TRUE
Mpzl1,4954.527246,-0.944436843,DOWN,TRUE,TRUE
Mr1,123.1200526,-0.632078064,DOWN,TRUE,TRUE
Mras,558.6893846,-0.82643778,DOWN,TRUE,TRUE
Mrgpre,107.7341119,0.935060984,UP,TRUE,TRUE
Mroh1,655.6038118,0.736682477,UP,TRUE,TRUE
Mrpl11,922.2318081,-0.72699749,DOWN,TRUE,TRUE
Mrpl12,1473.881924,-0.531513529,DOWN,TRUE,FALSE
Mrpl15,1962.679128,-0.578748057,DOWN,TRUE,TRUE
Mrpl19,855.8185089,-0.750556971,DOWN,TRUE,TRUE
Mrpl24,572.4289042,-0.517794963,DOWN,TRUE,FALSE
Mrpl28,1254.600109,-0.500868531,DOWN,TRUE,FALSE
Mrpl30,1861.438652,-0.954248765,DOWN,TRUE,FALSE
Mrpl33,189.5991683,-0.667072243,DOWN,TRUE,TRUE
Mrpl34,1633.520932,-0.509828677,DOWN,FALSE,TRUE
Mrpl35,1057.104814,-0.738381058,DOWN,FALSE,TRUE
Mrpl36,761.0934248,-0.761897168,DOWN,TRUE,TRUE
Mrpl39,1184.693471,-0.526652361,DOWN,TRUE,TRUE
Mrpl41,1268.557642,-0.590148295,DOWN,TRUE,TRUE
Mrpl42,1714.436204,-0.697586537,DOWN,TRUE,TRUE
Mrpl45,1626.53699,-0.719315239,DOWN,TRUE,FALSE
Mrpl46,466.5538389,-0.532994881,DOWN,TRUE,TRUE
Mrpl58,1656.593201,-0.709827557,DOWN,FALSE,TRUE
Mrps14,661.1640584,-0.702702839,DOWN,TRUE,TRUE
Mrps16,694.46361,-1.145180937,DOWN,TRUE,TRUE
Mrps23,1143.492106,-0.569706473,DOWN,TRUE,TRUE
Mrps24,942.7378401,-1.054123109,DOWN,TRUE,TRUE
Mrps27,1088.350049,-0.502235195,DOWN,TRUE,TRUE
Mrps28,497.6041088,-0.863776202,DOWN,TRUE,TRUE
Mrps31,737.6589511,-0.692095845,DOWN,TRUE,FALSE
Mrps33,642.6321959,-0.852623082,DOWN,TRUE,TRUE
Mrps36,233.4713332,-1.100129046,DOWN,TRUE,TRUE
Mrps9,1022.356473,-0.599052056,DOWN,TRUE,TRUE
Mrrf,1104.543734,-0.548949673,DOWN,TRUE,TRUE
Mrtfa,424.2833008,0.524594581,UP,TRUE,TRUE
Msh2,2025.608302,-0.578697047,DOWN,TRUE,TRUE
Msi1,899.4639915,1.393599526,UP,TRUE,TRUE
Msmo1,10217.74168,-1.231356351,DOWN,TRUE,TRUE
Mt3,1050.521751,0.65793357,UP,TRUE,TRUE
Mta1,2563.325248,0.656714762,UP,TRUE,FALSE
Mtch2,5236.372328,-0.615019957,DOWN,TRUE,TRUE
Mtcl1,424.2189963,0.751024553,UP,TRUE,TRUE
Mterf1a,184.6061269,-0.741640847,DOWN,TRUE,TRUE
Mterf1b,75.25948963,-0.706680866,DOWN,TRUE,TRUE
Mtfr1,1289.27877,-0.545891129,DOWN,TRUE,TRUE
Mtfr2,371.5176409,-0.93245776,DOWN,TRUE,TRUE
Mtg1,397.1801857,-0.859781705,DOWN,TRUE,TRUE
Mthfd1l,1951.216877,-0.719365653,DOWN,TRUE,TRUE
Mthfd2,1383.591441,-0.676040916,DOWN,TRUE,TRUE
Mtln,400.8840152,-0.952877141,DOWN,TRUE,TRUE
Mtmr11,191.3430821,-0.517297993,DOWN,TRUE,TRUE
Mtmr2,6008.840265,-0.560246512,DOWN,FALSE,TRUE
Mtmr4,1288.117026,0.592868293,UP,TRUE,TRUE
Mtmr9,1021.846545,0.703765405,UP,FALSE,TRUE
Mtor,2960.015665,0.798215294,UP,TRUE,TRUE
Mtr,2003.049258,0.574981504,UP,TRUE,TRUE
Mtrf1,216.7811938,-0.788071212,DOWN,FALSE,TRUE
Mtrf1l,364.8631538,-0.580827495,DOWN,TRUE,TRUE
Mtss1,4374.525464,1.134014801,UP,TRUE,TRUE
Mtus1,1120.282105,-1.162587269,DOWN,FALSE,TRUE
Mtx1,389.7160733,-0.586696354,DOWN,FALSE,TRUE
Mvb12a,465.4420219,-0.816833338,DOWN,TRUE,TRUE
Mvd,930.8937636,-1.313311007,DOWN,TRUE,TRUE
Mvk,1281.624261,-0.80720253,DOWN,TRUE,TRUE
Mx1,68.09337311,5.532804992,UP,FALSE,TRUE
Mx2,357.8653899,4.464800024,UP,TRUE,TRUE
Mxd3,435.370907,-0.654634433,DOWN,TRUE,TRUE
Mxd4,4250.793884,0.882172519,UP,TRUE,TRUE
Mxi1,811.2421227,-0.674433708,DOWN,TRUE,TRUE
Mxra8,841.7852966,1.272319786,UP,FALSE,TRUE
Mybl1,3289.659109,0.965580893,UP,TRUE,TRUE
Myc,2098.607564,0.613927711,UP,TRUE,TRUE
Mydgf,1918.366525,-0.995894264,DOWN,TRUE,TRUE
Myh10,2880.659522,0.596695344,UP,TRUE,TRUE
Myh14,469.7641964,0.575731328,UP,TRUE,TRUE
Myh9,11852.63555,0.968962983,UP,TRUE,TRUE
Myl6b,147.7489081,0.876113902,UP,TRUE,TRUE
Myl9,141.4998306,1.166927801,UP,TRUE,TRUE
Mylk,2253.038514,0.838870325,UP,TRUE,TRUE
Mynn,1615.406453,-0.518969313,DOWN,TRUE,TRUE
Myo10,10235.12526,0.659296723,UP,TRUE,TRUE
Myo16,2935.919703,1.447129844,UP,TRUE,TRUE
Myo18a,3972.608395,1.080790971,UP,TRUE,TRUE
Myo19,696.130281,0.553518791,UP,FALSE,TRUE
Myo1e,997.2603808,0.545631471,UP,TRUE,TRUE
Myo7a,256.9064284,0.704234423,UP,TRUE,FALSE
Myo9b,3378.674316,0.67444111,UP,TRUE,TRUE
Mypop,147.3883522,0.640531379,UP,TRUE,TRUE
N4bp1,4831.163688,0.521438207,UP,TRUE,TRUE
N4bp2,1869.452462,0.544696051,UP,TRUE,TRUE
N4bp2l2,5056.129098,-0.533403189,DOWN,TRUE,TRUE
Naa60,974.6433168,0.642892166,UP,TRUE,FALSE
Naaa,99.77928987,0.653590349,UP,TRUE,TRUE
Naaladl2,102.8307542,1.636322017,UP,FALSE,TRUE
Nabp1,196.1938081,-0.612134254,DOWN,TRUE,TRUE
Nacc1,5302.349751,0.702930261,UP,TRUE,FALSE
Nacc2,5357.534778,2.231752326,UP,TRUE,TRUE
Nadk2,1438.382309,-0.634706258,DOWN,TRUE,TRUE
Naglu,614.0115793,0.950233245,UP,TRUE,FALSE
Nampt,3249.803301,-1.032803523,DOWN,TRUE,TRUE
Nanos1,1173.814316,1.045978488,UP,FALSE,TRUE
Nans,1355.839262,-0.602960508,DOWN,TRUE,TRUE
Nap1l1,11466.13907,-0.640205562,DOWN,TRUE,TRUE
Nap1l5,2201.62068,-1.067331176,DOWN,TRUE,TRUE
Napg,1112.058403,-0.543147697,DOWN,FALSE,TRUE
Narf,1037.964573,-1.152916503,DOWN,TRUE,TRUE
Nars,3816.212433,-0.561003773,DOWN,TRUE,TRUE
Nasp,3401.463919,-0.74400926,DOWN,TRUE,TRUE
Nat10,960.0643106,0.503818818,UP,TRUE,TRUE
Nat8l,970.9359856,0.801166592,UP,TRUE,TRUE
Natd1,1159.027964,0.925070713,UP,FALSE,TRUE
Nav2,18135.60207,1.281973551,UP,TRUE,TRUE
Nav3,5589.297016,0.690616041,UP,FALSE,TRUE
Nbeal2,195.7256049,0.955424985,UP,TRUE,TRUE
Nbl1,306.3829577,0.876796378,UP,TRUE,FALSE
Ncald,7399.676154,-0.979093154,DOWN,TRUE,TRUE
Ncam1,4530.722476,1.461694213,UP,TRUE,TRUE
Ncam2,2737.015346,-0.736085281,DOWN,FALSE,TRUE
Ncapg,3092.564254,-0.782254489,DOWN,TRUE,TRUE
Ncdn,1133.388002,1.020138451,UP,TRUE,TRUE
Nck1,1580.781394,-0.529600478,DOWN,TRUE,TRUE
Nckap5,2108.056041,0.980626073,UP,TRUE,TRUE
Nckap5l,508.9745784,0.908066624,UP,TRUE,TRUE
Ncln,1916.257078,0.618797044,UP,TRUE,TRUE
Ncoa3,1326.290381,0.522110728,UP,TRUE,TRUE
Ncor2,6048.758105,1.557378507,UP,TRUE,TRUE
Ncs1,1169.629393,0.555947037,UP,TRUE,FALSE
Ndc80,1550.473549,-0.801537103,DOWN,TRUE,TRUE
Ndfip2,1881.919046,-0.579831108,DOWN,FALSE,TRUE
Ndp,511.353865,0.908853955,UP,FALSE,TRUE
Ndrg2,163.5986087,-1.002316232,DOWN,TRUE,TRUE
Ndrg4,622.9215876,1.686213612,UP,FALSE,TRUE
Ndst1,4213.900631,1.045097418,UP,TRUE,TRUE
Ndufa2,949.3651578,-0.995928851,DOWN,TRUE,TRUE
Ndufa4,4189.329617,-0.596541061,DOWN,TRUE,TRUE
Ndufa5,392.0062712,-0.752830969,DOWN,TRUE,TRUE
Ndufaf3,513.7911364,-0.839001255,DOWN,FALSE,TRUE
Ndufaf6,230.4697247,-0.55657675,DOWN,TRUE,FALSE
Ndufaf8,200.9444197,-0.938753426,DOWN,TRUE,TRUE
Ndufb11,1702.221327,-0.801133276,DOWN,TRUE,TRUE
Ndufb4,959.2793792,-0.634405423,DOWN,TRUE,TRUE
Ndufb5,2196.960511,-0.682595146,DOWN,TRUE,TRUE
Ndufb6,651.3147572,-0.902159342,DOWN,TRUE,TRUE
Ndufb9,466.2123938,-0.783362112,DOWN,TRUE,TRUE
Ndufc1,1850.809627,-0.812362682,DOWN,TRUE,FALSE
Ndufc2,7952.535807,-0.681266147,DOWN,TRUE,FALSE
Ndufs5,724.2381556,-0.654331109,DOWN,TRUE,FALSE
Ndufs6,1904.245656,-0.560821974,DOWN,TRUE,TRUE
Ndufs7,2306.560614,-0.603428774,DOWN,TRUE,FALSE
Ndufs8,1783.874858,-0.796261886,DOWN,TRUE,TRUE
Ndufv2,7463.294316,-0.608560021,DOWN,TRUE,TRUE
Neat1,1840.62087,-0.595772958,DOWN,TRUE,TRUE
Nectin1,760.8815563,1.462439453,UP,TRUE,TRUE
Nedd1,2059.067254,-0.65858787,DOWN,TRUE,TRUE
Neil1,188.4016281,-1.157538818,DOWN,TRUE,TRUE
Nek3,408.9717873,0.749528975,UP,TRUE,TRUE
Nek7,3726.067885,-0.57883356,DOWN,TRUE,TRUE
Nemp2,423.6483186,-0.788262384,DOWN,FALSE,TRUE
Neu1,642.1905856,-0.767667567,DOWN,TRUE,TRUE
Neu3,51.79022302,0.970112627,UP,FALSE,TRUE
Nf1,7854.045072,0.539692427,UP,TRUE,TRUE
Nfasc,59.86388104,2.555823439,UP,TRUE,TRUE
Nfat5,7463.835774,1.098502245,UP,TRUE,TRUE
Nfatc1,704.9168558,0.505494659,UP,TRUE,FALSE
Nfe2l1,4903.132538,0.552248614,UP,TRUE,TRUE
Nfia,21533.65232,0.960911487,UP,TRUE,TRUE
Nfic,1212.41748,1.491371953,UP,TRUE,TRUE
Nfix,3988.617103,1.145705578,UP,TRUE,TRUE
Nfkb2,601.587231,1.288434454,UP,TRUE,TRUE
Nfkbia,796.7127218,-0.890722338,DOWN,TRUE,TRUE
Nfkbie,121.880758,0.728693773,UP,FALSE,TRUE
Ngdn,724.0042798,-0.978732524,DOWN,TRUE,TRUE
Nhp2,2095.304893,-0.84328385,DOWN,TRUE,TRUE
Nhsl1,2973.580627,0.560572593,UP,TRUE,TRUE
Nid2,843.208596,1.602455909,UP,TRUE,TRUE
Nif3l1,1206.961734,-0.572129413,DOWN,TRUE,TRUE
Nim1k,1279.18813,-0.513234414,DOWN,TRUE,TRUE
Nip7,1903.218441,-0.8015139,DOWN,TRUE,TRUE
Nipal3,123.30587,1.24212011,UP,TRUE,TRUE
Nipsnap3b,965.2753904,-0.647628412,DOWN,TRUE,TRUE
Nisch,12032.92457,0.830345647,UP,FALSE,TRUE
Nit2,736.888416,-0.707890976,DOWN,TRUE,TRUE
Nkain1,779.7803942,-0.557138188,DOWN,TRUE,FALSE
Nkain3,2002.932521,0.616125225,UP,TRUE,TRUE
Nlgn2,2082.904502,1.023985687,UP,TRUE,FALSE
Nme1,1428.575568,-0.593642425,DOWN,TRUE,TRUE
Nme4,313.2761156,-1.344108234,DOWN,FALSE,TRUE
Nme7,573.5466924,-0.604678644,DOWN,TRUE,TRUE
Nmi,91.32017624,-0.587091516,DOWN,FALSE,TRUE
Nmnat1,469.4245411,-0.650448788,DOWN,TRUE,TRUE
Nmnat2,681.9140873,2.070452013,UP,TRUE,TRUE
Nob1,951.2180332,-0.918061295,DOWN,TRUE,TRUE
Nol6,1643.940027,0.973418347,UP,TRUE,TRUE
Nol7,1217.309125,-0.739115217,DOWN,TRUE,TRUE
Nomo1,3603.801028,0.513915176,UP,TRUE,FALSE
Nop16,729.2484142,-0.859164276,DOWN,TRUE,TRUE
Notch1,6232.428901,1.448536696,UP,TRUE,TRUE
Notch2,2078.659224,1.305398473,UP,TRUE,TRUE
Nova2,996.269979,2.141740559,UP,TRUE,TRUE
Npas3,7572.547986,0.648235815,UP,TRUE,TRUE
Npc1,2498.329857,0.637809306,UP,TRUE,TRUE
Npc2,4204.161159,-0.86086854,DOWN,TRUE,TRUE
Npdc1,1063.355249,0.643501123,UP,FALSE,TRUE
Npl,762.979692,0.531588107,UP,FALSE,TRUE
Npm1,16811.91765,-0.894168796,DOWN,TRUE,TRUE
Npnt,403.397309,-1.636742247,DOWN,FALSE,TRUE
Nprl2,286.0787465,-0.566434519,DOWN,TRUE,TRUE
Nqo1,293.5402375,-0.651356395,DOWN,TRUE,FALSE
Nr1d1,556.4682446,1.033980707,UP,TRUE,TRUE
Nr3c2,175.1552995,0.686287069,UP,TRUE,TRUE
Nr4a1,225.4058789,-0.949485502,DOWN,TRUE,TRUE
Nr4a3,196.8839287,2.070127288,UP,TRUE,TRUE
Nr6a1,265.1678258,0.63799275,UP,TRUE,TRUE
Nrg2,119.2865036,0.981801194,UP,TRUE,TRUE
Nrn1,86.00893233,-1.090019731,DOWN,TRUE,TRUE
Nrp1,932.2492717,0.916943125,UP,FALSE,TRUE
Nrp2,1422.780173,1.409362119,UP,TRUE,TRUE
Nrxn1,10407.00325,0.895892022,UP,TRUE,TRUE
Nrxn2,3339.807026,1.161215918,UP,TRUE,TRUE
Nsdhl,3658.719949,-0.789824337,DOWN,TRUE,FALSE
Nsmce1,969.2275027,-0.818140538,DOWN,TRUE,TRUE
Nsmce4a,2149.873595,-0.889189979,DOWN,TRUE,TRUE
Nsmf,1137.846877,0.53857012,UP,TRUE,TRUE
Nt5c,1052.583096,-0.700624283,DOWN,FALSE,TRUE
Nt5c3,897.3032211,-0.50093767,DOWN,TRUE,TRUE
Nt5c3b,936.0413135,-0.560727492,DOWN,FALSE,TRUE
Nt5dc1,320.4226104,-0.551064276,DOWN,TRUE,TRUE
